,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,Marginal workers seeking / available for work,Total,13042.0,9292.0,3750.0,260.0,134.0,126.0,1065.0,721.0,344.0,2599.0,1911.0,688.0,3039.0,2211.0,828.0,2107.0,1507.0,600.0,3959.0,2798.0,1161.0,13.0,10.0,3.0
B0616,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,Marginal workers seeking / available for work,Illiterate,1463.0,873.0,590.0,44.0,22.0,22.0,26.0,20.0,6.0,89.0,59.0,30.0,150.0,92.0,58.0,182.0,106.0,76.0,971.0,574.0,397.0,1.0,0.0,1.0
B0616,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,Marginal workers seeking / available for work,Literate,11579.0,8419.0,3160.0,216.0,112.0,104.0,1039.0,701.0,338.0,2510.0,1852.0,658.0,2889.0,2119.0,770.0,1925.0,1401.0,524.0,2988.0,2224.0,764.0,12.0,10.0,2.0
B0616,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,7199.0,5554.0,1645.0,209.0,110.0,99.0,611.0,465.0,146.0,1286.0,1039.0,247.0,1663.0,1310.0,353.0,1257.0,976.0,281.0,2167.0,1649.0,518.0,6.0,5.0,1.0
B0616,35,000,State - ANDAMAN & NICOBAR ISLANDS,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,3239.0,2213.0,1026.0,0.0,0.0,0.0,400.0,223.0,177.0,931.0,642.0,289.0,877.0,626.0,251.0,469.0,320.0,149.0,559.0,399.0,160.0,3.0,3.0,0.0
