,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,08,000,State - RAJASTHAN,Total,Marginal workers seeking / available for work,Total,3662447.0,1743027.0,1919420.0,112163.0,52825.0,59338.0,554146.0,295364.0,258782.0,698347.0,381656.0,316691.0,534627.0,262320.0,272307.0,439432.0,191591.0,247841.0,1309635.0,552793.0,756842.0,14097.0,6478.0,7619.0
B0616,08,000,State - RAJASTHAN,Total,Marginal workers seeking / available for work,Illiterate,1842435.0,487886.0,1354549.0,43095.0,14875.0,28220.0,148724.0,43575.0,105149.0,219883.0,53512.0,166371.0,234015.0,51782.0,182233.0,243094.0,51815.0,191279.0,947039.0,270682.0,676357.0,6585.0,1645.0,4940.0
B0616,08,000,State - RAJASTHAN,Total,Marginal workers seeking / available for work,Literate,1820012.0,1255141.0,564871.0,69068.0,37950.0,31118.0,405422.0,251789.0,153633.0,478464.0,328144.0,150320.0,300612.0,210538.0,90074.0,196338.0,139776.0,56562.0,362596.0,282111.0,80485.0,7512.0,4833.0,2679.0
B0616,08,000,State - RAJASTHAN,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,1232691.0,821892.0,410799.0,65145.0,35823.0,29322.0,294270.0,176946.0,117324.0,293186.0,192824.0,100362.0,188593.0,125965.0,62628.0,130612.0,88964.0,41648.0,256568.0,198677.0,57891.0,4317.0,2693.0,1624.0
B0616,08,000,State - RAJASTHAN,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,316364.0,246486.0,69878.0,0.0,0.0,0.0,87121.0,60407.0,26714.0,104582.0,79335.0,25247.0,47341.0,38435.0,8906.0,29361.0,24787.0,4574.0,46668.0,42593.0,4075.0,1291.0,929.0,362.0
