,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,14,000,State - MANIPUR,Total,Marginal workers seeking / available for work,Total,142861.0,63532.0,79329.0,7684.0,3869.0,3815.0,17380.0,8482.0,8898.0,28122.0,13319.0,14803.0,26995.0,11855.0,15140.0,18651.0,8076.0,10575.0,43749.0,17810.0,25939.0,280.0,121.0,159.0
B0616,14,000,State - MANIPUR,Total,Marginal workers seeking / available for work,Illiterate,31613.0,9454.0,22159.0,2203.0,1084.0,1119.0,2621.0,1016.0,1605.0,3827.0,1409.0,2418.0,3865.0,1175.0,2690.0,3057.0,855.0,2202.0,15989.0,3900.0,12089.0,51.0,15.0,36.0
B0616,14,000,State - MANIPUR,Total,Marginal workers seeking / available for work,Literate,111248.0,54078.0,57170.0,5481.0,2785.0,2696.0,14759.0,7466.0,7293.0,24295.0,11910.0,12385.0,23130.0,10680.0,12450.0,15594.0,7221.0,8373.0,27760.0,13910.0,13850.0,229.0,106.0,123.0
B0616,14,000,State - MANIPUR,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,48439.0,22519.0,25920.0,5294.0,2690.0,2604.0,7917.0,3892.0,4025.0,9764.0,4487.0,5277.0,8064.0,3470.0,4594.0,5226.0,2201.0,3025.0,12109.0,5748.0,6361.0,65.0,31.0,34.0
B0616,14,000,State - MANIPUR,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,40574.0,20108.0,20466.0,0.0,0.0,0.0,6319.0,3320.0,2999.0,10736.0,5485.0,5251.0,9426.0,4360.0,5066.0,5777.0,2675.0,3102.0,8237.0,4239.0,3998.0,79.0,29.0,50.0
