,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,27,000,State - MAHARASHTRA,Total,Marginal workers seeking / available for work,Total,2131440.0,1223288.0,908152.0,46883.0,25882.0,21001.0,235688.0,146975.0,88713.0,420594.0,266493.0,154101.0,340046.0,205115.0,134931.0,258110.0,143044.0,115066.0,822891.0,431622.0,391269.0,7228.0,4157.0,3071.0
B0616,27,000,State - MAHARASHTRA,Total,Marginal workers seeking / available for work,Illiterate,512595.0,187891.0,324704.0,10929.0,5525.0,5404.0,22815.0,11087.0,11728.0,39373.0,16458.0,22915.0,46902.0,18274.0,28628.0,54117.0,18667.0,35450.0,336689.0,117165.0,219524.0,1770.0,715.0,1055.0
B0616,27,000,State - MAHARASHTRA,Total,Marginal workers seeking / available for work,Literate,1618845.0,1035397.0,583448.0,35954.0,20357.0,15597.0,212873.0,135888.0,76985.0,381221.0,250035.0,131186.0,293144.0,186841.0,106303.0,203993.0,124377.0,79616.0,486202.0,314457.0,171745.0,5458.0,3442.0,2016.0
B0616,27,000,State - MAHARASHTRA,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,901958.0,553626.0,348332.0,34078.0,19308.0,14770.0,125095.0,80936.0,44159.0,175243.0,111907.0,63336.0,137602.0,81062.0,56540.0,110467.0,60942.0,49525.0,317054.0,198024.0,119030.0,2419.0,1447.0,972.0
B0616,27,000,State - MAHARASHTRA,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,464253.0,324957.0,139296.0,0.0,0.0,0.0,75111.0,46894.0,28217.0,142851.0,98106.0,44745.0,95880.0,67001.0,28879.0,58134.0,41243.0,16891.0,90929.0,70806.0,20123.0,1348.0,907.0,441.0
