,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,04,000,State - CHANDIGARH,Total,Marginal workers seeking / available for work,Total,8086.0,5209.0,2877.0,450.0,259.0,191.0,1106.0,781.0,325.0,2193.0,1442.0,751.0,1525.0,961.0,564.0,880.0,548.0,332.0,1928.0,1216.0,712.0,4.0,2.0,2.0
B0616,04,000,State - CHANDIGARH,Total,Marginal workers seeking / available for work,Illiterate,1334.0,774.0,560.0,102.0,59.0,43.0,132.0,99.0,33.0,151.0,115.0,36.0,143.0,74.0,69.0,163.0,81.0,82.0,643.0,346.0,297.0,0.0,0.0,0.0
B0616,04,000,State - CHANDIGARH,Total,Marginal workers seeking / available for work,Literate,6752.0,4435.0,2317.0,348.0,200.0,148.0,974.0,682.0,292.0,2042.0,1327.0,715.0,1382.0,887.0,495.0,717.0,467.0,250.0,1285.0,870.0,415.0,4.0,2.0,2.0
B0616,04,000,State - CHANDIGARH,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,2673.0,2027.0,646.0,343.0,198.0,145.0,473.0,373.0,100.0,552.0,445.0,107.0,420.0,332.0,88.0,276.0,211.0,65.0,607.0,466.0,141.0,2.0,2.0,0.0
B0616,04,000,State - CHANDIGARH,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,2271.0,1548.0,723.0,0.0,0.0,0.0,460.0,277.0,183.0,790.0,545.0,245.0,405.0,285.0,120.0,220.0,160.0,60.0,396.0,281.0,115.0,0.0,0.0,0.0
B0616,04,000,State - CHANDIGARH,Total,Marginal workers seeking / available for work,Technical diploma or certificate not equal to degree,133.0,82.0,51.0,0.0,0.0,0.0,23.0,18.0,5.0,72.0,40.0,32.0,21.0,15.0,6.0,5.0,2.0,3.0,12.0,7.0,5.0,0.0,0.0,0.0
