,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,01,000,State - JAMMU & KASHMIR,Total,Marginal workers seeking / available for work,Total,836801.0,542984.0,293817.0,28537.0,15521.0,13016.0,89504.0,53040.0,36464.0,148434.0,92570.0,55864.0,137491.0,87118.0,50373.0,111720.0,72731.0,38989.0,320572.0,221641.0,98931.0,543.0,363.0,180.0
B0616,01,000,State - JAMMU & KASHMIR,Total,Marginal workers seeking / available for work,Illiterate,365208.0,205731.0,159477.0,9945.0,4962.0,4983.0,22913.0,10832.0,12081.0,37888.0,17873.0,20015.0,44787.0,22188.0,22599.0,45585.0,23501.0,22084.0,203913.0,126275.0,77638.0,177.0,100.0,77.0
B0616,01,000,State - JAMMU & KASHMIR,Total,Marginal workers seeking / available for work,Literate,471593.0,337253.0,134340.0,18592.0,10559.0,8033.0,66591.0,42208.0,24383.0,110546.0,74697.0,35849.0,92704.0,64930.0,27774.0,66135.0,49230.0,16905.0,116659.0,95366.0,21293.0,366.0,263.0,103.0
B0616,01,000,State - JAMMU & KASHMIR,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,266322.0,198644.0,67678.0,17881.0,10117.0,7764.0,38271.0,24949.0,13322.0,53228.0,37707.0,15521.0,46843.0,34971.0,11872.0,36550.0,28637.0,7913.0,73411.0,62168.0,11243.0,138.0,95.0,43.0
B0616,01,000,State - JAMMU & KASHMIR,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,151371.0,104263.0,47108.0,0.0,0.0,0.0,26252.0,15961.0,10291.0,43095.0,28417.0,14678.0,30583.0,20752.0,9831.0,20975.0,15051.0,5924.0,30369.0,24010.0,6359.0,97.0,72.0,25.0
