,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,19,000,State - WEST BENGAL,Total,Marginal workers seeking / available for work,Total,6090509.0,3724546.0,2365963.0,166484.0,99577.0,66907.0,775592.0,521418.0,254174.0,1114561.0,724752.0,389809.0,975024.0,594353.0,380671.0,744207.0,424852.0,319355.0,2309459.0,1356629.0,952830.0,5182.0,2965.0,2217.0
B0616,19,000,State - WEST BENGAL,Total,Marginal workers seeking / available for work,Illiterate,1888564.0,862548.0,1026016.0,40978.0,23340.0,17638.0,136334.0,78673.0,57661.0,213995.0,104649.0,109346.0,239751.0,105195.0,134556.0,227293.0,92924.0,134369.0,1028982.0,457216.0,571766.0,1231.0,551.0,680.0
B0616,19,000,State - WEST BENGAL,Total,Marginal workers seeking / available for work,Literate,4201945.0,2861998.0,1339947.0,125506.0,76237.0,49269.0,639258.0,442745.0,196513.0,900566.0,620103.0,280463.0,735273.0,489158.0,246115.0,516914.0,331928.0,184986.0,1280477.0,899413.0,381064.0,3951.0,2414.0,1537.0
B0616,19,000,State - WEST BENGAL,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,3116015.0,2103260.0,1012755.0,121605.0,73721.0,47884.0,495171.0,353009.0,142162.0,637827.0,439305.0,198522.0,518917.0,335440.0,183477.0,373448.0,231137.0,142311.0,967020.0,669355.0,297665.0,2027.0,1293.0,734.0
B0616,19,000,State - WEST BENGAL,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,687229.0,493908.0,193321.0,0.0,0.0,0.0,123455.0,75776.0,47679.0,181897.0,128065.0,53832.0,130013.0,96475.0,33538.0,83003.0,61208.0,21795.0,167997.0,131904.0,36093.0,864.0,480.0,384.0
