,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,12,000,State - ARUNACHAL PRADESH,Total,Marginal workers seeking / available for work,Total,44317.0,22015.0,22302.0,3053.0,1544.0,1509.0,6407.0,3203.0,3204.0,8465.0,4221.0,4244.0,7628.0,3808.0,3820.0,5215.0,2536.0,2679.0,13467.0,6665.0,6802.0,82.0,38.0,44.0
B0616,12,000,State - ARUNACHAL PRADESH,Total,Marginal workers seeking / available for work,Illiterate,18360.0,7412.0,10948.0,1033.0,482.0,551.0,1631.0,672.0,959.0,2220.0,907.0,1313.0,2430.0,879.0,1551.0,2222.0,802.0,1420.0,8796.0,3660.0,5136.0,28.0,10.0,18.0
B0616,12,000,State - ARUNACHAL PRADESH,Total,Marginal workers seeking / available for work,Literate,25957.0,14603.0,11354.0,2020.0,1062.0,958.0,4776.0,2531.0,2245.0,6245.0,3314.0,2931.0,5198.0,2929.0,2269.0,2993.0,1734.0,1259.0,4671.0,3005.0,1666.0,54.0,28.0,26.0
B0616,12,000,State - ARUNACHAL PRADESH,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,15388.0,8460.0,6928.0,1962.0,1027.0,935.0,3175.0,1712.0,1463.0,3153.0,1655.0,1498.0,2588.0,1377.0,1211.0,1624.0,886.0,738.0,2865.0,1796.0,1069.0,21.0,7.0,14.0
B0616,12,000,State - ARUNACHAL PRADESH,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,7209.0,4125.0,3084.0,0.0,0.0,0.0,1479.0,738.0,741.0,2250.0,1206.0,1044.0,1550.0,919.0,631.0,845.0,514.0,331.0,1074.0,741.0,333.0,11.0,7.0,4.0
