,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,06,000,State - HARYANA,Total,Marginal workers seeking / available for work,Total,819644.0,558852.0,260792.0,15781.0,9953.0,5828.0,91099.0,65082.0,26017.0,164410.0,117314.0,47096.0,137723.0,94681.0,43042.0,105728.0,69028.0,36700.0,304074.0,202252.0,101822.0,829.0,542.0,287.0
B0616,06,000,State - HARYANA,Total,Marginal workers seeking / available for work,Illiterate,271619.0,142517.0,129102.0,5341.0,3111.0,2230.0,15760.0,10071.0,5689.0,25822.0,14560.0,11262.0,30033.0,15312.0,14721.0,33243.0,15497.0,17746.0,161171.0,83840.0,77331.0,249.0,126.0,123.0
B0616,06,000,State - HARYANA,Total,Marginal workers seeking / available for work,Literate,548025.0,416335.0,131690.0,10440.0,6842.0,3598.0,75339.0,55011.0,20328.0,138588.0,102754.0,35834.0,107690.0,79369.0,28321.0,72485.0,53531.0,18954.0,142903.0,118412.0,24491.0,580.0,416.0,164.0
B0616,06,000,State - HARYANA,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,296138.0,226736.0,69402.0,10134.0,6622.0,3512.0,42694.0,32535.0,10159.0,62170.0,47742.0,14428.0,50668.0,37056.0,13612.0,40913.0,29510.0,11403.0,89300.0,73076.0,16224.0,259.0,195.0,64.0
B0616,06,000,State - HARYANA,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,183345.0,143218.0,40127.0,0.0,0.0,0.0,29916.0,20375.0,9541.0,54373.0,40711.0,13662.0,37217.0,29325.0,7892.0,21714.0,17341.0,4373.0,39932.0,35320.0,4612.0,193.0,146.0,47.0
