,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,31,000,State - LAKSHADWEEP,Total,Marginal workers seeking / available for work,Total,6306.0,4841.0,1465.0,43.0,27.0,16.0,175.0,124.0,51.0,946.0,726.0,220.0,1356.0,1014.0,342.0,1224.0,930.0,294.0,2554.0,2013.0,541.0,8.0,7.0,1.0
B0616,31,000,State - LAKSHADWEEP,Total,Marginal workers seeking / available for work,Illiterate,185.0,114.0,71.0,9.0,5.0,4.0,5.0,3.0,2.0,18.0,14.0,4.0,15.0,12.0,3.0,12.0,7.0,5.0,126.0,73.0,53.0,0.0,0.0,0.0
B0616,31,000,State - LAKSHADWEEP,Total,Marginal workers seeking / available for work,Literate,6121.0,4727.0,1394.0,34.0,22.0,12.0,170.0,121.0,49.0,928.0,712.0,216.0,1341.0,1002.0,339.0,1212.0,923.0,289.0,2428.0,1940.0,488.0,8.0,7.0,1.0
B0616,31,000,State - LAKSHADWEEP,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,3698.0,2899.0,799.0,33.0,22.0,11.0,88.0,62.0,26.0,435.0,363.0,72.0,615.0,467.0,148.0,715.0,532.0,183.0,1808.0,1449.0,359.0,4.0,4.0,0.0
B0616,31,000,State - LAKSHADWEEP,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,1641.0,1299.0,342.0,0.0,0.0,0.0,73.0,50.0,23.0,359.0,277.0,82.0,461.0,361.0,100.0,340.0,277.0,63.0,407.0,333.0,74.0,1.0,1.0,0.0
B0616,31,000,State - LAKSHADWEEP,Total,Marginal workers seeking / available for work,Technical diploma or certificate not equal to degree,106.0,66.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,19.0,38.0,25.0,13.0,20.0,16.0,4.0,18.0,14.0,4.0,0.0,0.0,0.0
