,,,,,,"B-16 MARGINAL WORKERS AND NON WORKERS SEEKING/ AVAILABLE FOR WORK CLASSIFIED BY EDUCATIONAL LEVEL, AGE AND SEX - 2011",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Marginal,Educational ,Total,,,Age-Group,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,and,level,,,,5-14,,,15-19,,,20-24,,,25-29,,,30-34,,,35+,,,Age not stated,,
,,,,Urban,Non-workers,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0616,10,000,State - BIHAR,Total,Marginal workers seeking / available for work,Total,6952338.0,4899302.0,2053036.0,199812.0,123441.0,76371.0,616406.0,459325.0,157081.0,977491.0,703675.0,273816.0,1026660.0,721220.0,305440.0,945948.0,654264.0,291684.0,3163604.0,2222440.0,941164.0,22417.0,14937.0,7480.0
B0616,10,000,State - BIHAR,Total,Marginal workers seeking / available for work,Illiterate,3488269.0,2021930.0,1466339.0,83865.0,48600.0,35265.0,224494.0,146088.0,78406.0,373779.0,210582.0,163197.0,440787.0,239784.0,201003.0,450567.0,244102.0,206465.0,1904599.0,1127146.0,777453.0,10178.0,5628.0,4550.0
B0616,10,000,State - BIHAR,Total,Marginal workers seeking / available for work,Literate,3464069.0,2877372.0,586697.0,115947.0,74841.0,41106.0,391912.0,313237.0,78675.0,603712.0,493093.0,110619.0,585873.0,481436.0,104437.0,495381.0,410162.0,85219.0,1259005.0,1095294.0,163711.0,12239.0,9309.0,2930.0
B0616,10,000,State - BIHAR,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,2026992.0,1673253.0,353739.0,106865.0,68880.0,37985.0,258590.0,212128.0,46462.0,348169.0,287491.0,60678.0,332207.0,271803.0,60404.0,272953.0,222957.0,49996.0,703194.0,606175.0,97019.0,5014.0,3819.0,1195.0
B0616,10,000,State - BIHAR,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,894296.0,773112.0,121184.0,0.0,0.0,0.0,103444.0,78440.0,25004.0,174069.0,144075.0,29994.0,156763.0,134621.0,22142.0,140423.0,123021.0,17402.0,316871.0,290781.0,26090.0,2726.0,2174.0,552.0
